player_name,shots,goals,assists,key_passes,match_id,match_date
Stephanie Houghton,3,0,0,1,3764241,2025-08-30
Victoria Williams,0,0,0,0,3764241,2025-08-30
Abigail Harrison,0,0,0,0,3764235,2025-08-30
Aimee Palmer,0,0,0,0,3764235,2025-08-30
Ann-Katrin Berger,0,0,0,0,3764235,2025-08-30
Bethany England,4,1,0,0,3764235,2025-08-30
Carla Humphrey,0,0,0,0,3764235,2025-08-30
Charlie Wellings,0,0,0,0,3764235,2025-08-30
Chloe Logarzo,0,0,0,1,3764235,2025-08-30
Drew Spence,2,0,0,1,3764235,2025-08-30
Ebony Salmon,1,0,0,0,3764235,2025-08-30
Ella Jade Mastrantonio,0,0,0,0,3764235,2025-08-30
Emma Bissell,0,0,0,0,3764235,2025-08-30
Erin Cuthbert,4,1,2,3,3764235,2025-08-30
Faye Bryson,0,0,0,0,3764235,2025-08-30
Florence Allen,0,0,0,0,3764235,2025-08-30
Francesca Kirby,3,1,0,1,3764235,2025-08-30
Gemma Evans,0,0,0,0,3764235,2025-08-30
Hannah Jayne Blundell,0,0,0,0,3764235,2025-08-30
Jasmine Matthews,0,0,0,0,3764235,2025-08-30
Jemma Elizabeth Purfield,0,0,0,0,3764235,2025-08-30
Jessie Alexandra Fleming,0,0,0,0,3764235,2025-08-30
Laura Rafferty,0,0,0,0,3764235,2025-08-30
Magdalena Lilly Eriksson,1,0,0,3,3764235,2025-08-30
Maren Nævdal Mjelde,1,1,1,0,3764235,2025-08-30
Maria Thorisdottir,1,0,0,0,3764235,2025-08-30
Melanie Leupolz,5,1,0,1,3764235,2025-08-30
Millie Bright,2,1,1,1,3764235,2025-08-30
Niamh Charles,1,1,1,1,3764235,2025-08-30
Pernille Mosegaard Harder,3,1,1,1,3764235,2025-08-30
Samantha May Kerr,5,1,0,5,3764235,2025-08-30
So-Yun Ji,4,0,0,2,3764235,2025-08-30
Sophie Baggaley,0,0,0,0,3764235,2025-08-30
Yana Daniëls,0,0,0,0,3764235,2025-08-30
Abbey-Leigh Stringer,2,0,0,0,3764239,2025-08-30
Alanna Stephanie Kennedy,2,0,0,0,3764239,2025-08-30
Alexandra MacIver,0,0,0,0,3764239,2025-08-30
Angela Addison,0,0,0,0,3764239,2025-08-30
Ashleigh Neville,0,0,0,1,3764239,2025-08-30
Chantelle Boye-Hlorkah,0,0,0,0,3764239,2025-08-30
Chloe Peplow,1,0,0,0,3764239,2025-08-30
Claire Emslie,0,0,0,0,3764239,2025-08-30
Danielle Turner,0,0,0,0,3764239,2025-08-30
Gemma Suzanne Davison,1,0,0,1,3764239,2025-08-30
Hayley Emma Raso,2,0,0,0,3764239,2025-08-30
Ingrid Moe Wold,0,0,0,0,3764239,2025-08-30
Isobel Mary Christiansen,2,1,0,3,3764239,2025-08-30
Josie Green,1,0,0,0,3764239,2025-08-30
Kerys Harrop,0,0,0,0,3764239,2025-08-30
Kit Graham,2,0,0,1,3764239,2025-08-30
Lucia Leon,0,0,0,0,3764239,2025-08-30
Lucy Hope,2,0,0,0,3764239,2025-08-30
Lucy Quinn,0,0,0,1,3764239,2025-08-30
Maéva Clemaron,0,0,0,0,3764239,2025-08-30
Megan Finnigan,0,0,0,0,3764239,2025-08-30
Nicoline Sørensen,0,0,1,0,3764239,2025-08-30
Rachel Williams,0,0,0,0,3764239,2025-08-30
Rebecca Leigh Spencer,0,0,0,0,3764239,2025-08-30
Ria Percival,0,0,0,1,3764239,2025-08-30
Rianna Dean,0,0,0,0,3764239,2025-08-30
Rikke Læntver Sevecke,0,0,0,0,3764239,2025-08-30
Rosella Ayane,2,0,0,0,3764239,2025-08-30
Shelina Laura Zadorsky,0,0,0,0,3764239,2025-08-30
Simone Magill,0,0,0,0,3764239,2025-08-30
Valérie Gauvin,0,0,0,0,3764239,2025-08-30
Amalie Vevle Eikeland,6,1,0,2,3764236,2025-08-30
Amy West,0,0,0,0,3764236,2025-08-30
Angharad James,3,0,1,2,3764236,2025-08-30
Asmita Ale,0,0,0,0,3764236,2025-08-30
Caroline Siems,0,0,0,0,3764236,2025-08-30
Chloe Arthur,1,0,0,1,3764236,2025-08-30
Danielle Carter,5,0,0,2,3764236,2025-08-30
Deanna Cooper,0,0,0,0,3764236,2025-08-30
Diana Micaela Abreu de Sousa e Silva,1,0,0,1,3764236,2025-08-30
Elisha N''Dow,0,0,0,0,3764236,2025-08-30
Ella Franklin-Fraiture,0,0,0,1,3764236,2025-08-30
Emily Syme,0,0,0,0,3764236,2025-08-30
Emma Follis,1,0,0,0,3764236,2025-08-30
Emma Mukandi,2,0,1,1,3764236,2025-08-30
Fara Williams,6,1,0,1,3764236,2025-08-30
Grace Moloney,0,0,0,0,3764236,2025-08-30
Jessica Fishlock,1,0,0,2,3764236,2025-08-30
Lauren Bruton,2,1,0,2,3764236,2025-08-30
Lisa Weiß,0,0,0,0,3764236,2025-08-30
Marisa Ewers,0,0,0,0,3764236,2025-08-30
Molly Bartrip,0,0,0,0,3764236,2025-08-30
Natalie Haigh,1,0,0,0,3764236,2025-08-30
Natasha Harding,0,0,0,1,3764236,2025-08-30
Rachel Rowe,0,0,0,0,3764236,2025-08-30
Ramona Petzelberger,1,0,0,3,3764236,2025-08-30
Shania Hayles,0,0,0,0,3764236,2025-08-30
Sophie Haywood,0,0,0,0,3764236,2025-08-30
Stine Larsen,3,1,0,0,3764236,2025-08-30
Aileen Whelan,2,0,0,1,3764231,2025-08-30
Chloe Mccarron,1,0,0,0,3764231,2025-08-30
Christie Murray,0,0,0,1,3764231,2025-08-30
Claudia Walker,2,0,0,0,3764231,2025-08-30
Connie Scofield,0,0,0,0,3764231,2025-08-30
Danielle Buet,3,0,0,0,3764231,2025-08-30
Destiney Toussaint,0,0,0,0,3764231,2025-08-30
Emily Simpkins,0,0,0,0,3764231,2025-08-30
Emma Rose Kelly,0,0,0,0,3764231,2025-08-30
Felicity Gibbons,0,0,1,0,3764231,2025-08-30
Georgia Brougham,0,0,0,0,3764231,2025-08-30
Geum-Min Lee,3,0,0,1,3764231,2025-08-30
Hannah Hampton,0,0,0,0,3764231,2025-08-30
Harriet Scott,1,0,0,0,3764231,2025-08-30
Inessa Kaagman,2,1,0,2,3764231,2025-08-30
Jamie-Lee Napier,0,0,0,0,3764231,2025-08-30
Katie Robinson,1,0,0,0,3764231,2025-08-30
Kayleigh Green,0,0,0,0,3764231,2025-08-30
Lucy Whipp,0,0,0,0,3764231,2025-08-30
Maya Le Tissier,1,0,0,0,3764231,2025-08-30
Megan Connolly,2,1,1,0,3764231,2025-08-30
Megan Walsh,0,0,0,0,3764231,2025-08-30
Rebecca Holloway,0,0,0,1,3764231,2025-08-30
Rebekah Ashley Stott,2,0,0,1,3764231,2025-08-30
Rianna Jarrett,0,0,0,0,3764231,2025-08-30
Sarah Emma Mayling,0,0,0,1,3764231,2025-08-30
Victoria Williams,1,0,0,0,3764231,2025-08-30
Asmita Ale,0,0,0,0,3764234,2025-08-30
Caroline Siems,1,0,0,0,3764234,2025-08-30
Caroline Weir,2,0,0,0,3764234,2025-08-30
Chloe Arthur,0,0,0,1,3764234,2025-08-30
Chloe Kelly,1,0,0,2,3764234,2025-08-30
Demi Stokes,0,0,0,0,3764234,2025-08-30
Diana Micaela Abreu de Sousa e Silva,1,0,0,0,3764234,2025-08-30
Elisha N''Dow,0,0,0,0,3764234,2025-08-30
Ella Franklin-Fraiture,0,0,0,0,3764234,2025-08-30
Ellen White,0,0,0,1,3764234,2025-08-30
Ellie Roebuck,0,0,0,0,3764234,2025-08-30
Emily Syme,0,0,0,0,3764234,2025-08-30
Emma Follis,1,0,0,1,3764234,2025-08-30
Esme Beth Morgan,0,0,0,0,3764234,2025-08-30
Gemma Bonner,0,0,0,0,3764234,2025-08-30
Georgia Stanway,8,2,0,1,3764234,2025-08-30
Janine Elizabeth Beckie,1,0,0,3,3764234,2025-08-30
Jill Scott,0,0,0,0,3764234,2025-08-30
Jodie Hutton,0,0,0,0,3764234,2025-08-30
Keira Walsh,0,0,0,2,3764234,2025-08-30
Marisa Ewers,0,0,0,0,3764234,2025-08-30
Nadine Hanssen,0,0,0,0,3764234,2025-08-30
Natalie Haigh,0,0,0,0,3764234,2025-08-30
Ramona Petzelberger,1,0,0,0,3764234,2025-08-30
Samantha June Mewis,5,0,0,1,3764234,2025-08-30
Shania Hayles,0,0,0,0,3764234,2025-08-30
Sian Rogers,0,0,0,0,3764234,2025-08-30
Stephanie Houghton,0,0,0,1,3764234,2025-08-30
Stine Larsen,3,0,0,0,3764234,2025-08-30
Aileen Whelan,1,0,0,1,3775543,2025-08-30
Bethany Mead,2,0,0,1,3775543,2025-08-30
Caitlin Jade Foord,1,0,1,1,3775543,2025-08-30
Carlotte Wubben-Moy,1,1,0,0,3775543,2025-08-30
Danielle Buet,0,0,0,0,3775543,2025-08-30
Danielle van de Donk,1,1,0,3,3775543,2025-08-30
Danique Kerkdijk,0,0,0,0,3775543,2025-08-30
Denise O'Sullivan,2,0,0,0,3775543,2025-08-30
Emily Simpkins,0,0,0,0,3775543,2025-08-30
Felicity Gibbons,0,0,0,0,3775543,2025-08-30
Geum-Min Lee,1,0,0,0,3775543,2025-08-30
Inessa Kaagman,3,0,0,1,3775543,2025-08-30
Jennifer Patricia Beattie,1,1,0,0,3775543,2025-08-30
Katie McCabe,2,0,2,0,3775543,2025-08-30
Kayleigh Green,1,0,0,0,3775543,2025-08-30
Kirsty Barton,0,0,0,0,3775543,2025-08-30
Leah Williamson,0,0,0,0,3775543,2025-08-30
Leonie Maier,0,0,0,0,3775543,2025-08-30
Lia Wälti,0,0,1,1,3775543,2025-08-30
Malin Gut,0,0,0,0,3775543,2025-08-30
Manuela Zinsberger,0,0,0,0,3775543,2025-08-30
Maya Le Tissier,0,0,0,1,3775543,2025-08-30
Megan Connolly,0,0,0,0,3775543,2025-08-30
Megan Walsh,0,0,0,0,3775543,2025-08-30
Rebekah Ashley Stott,0,0,0,1,3775543,2025-08-30
Rianna Jarrett,0,0,0,1,3775543,2025-08-30
Ruby Mace,0,0,0,0,3775543,2025-08-30
Victoria Williams,0,0,0,0,3775543,2025-08-30
Viktoria Schnaderbeck,0,0,0,0,3775543,2025-08-30
Vivianne Miedema,7,2,1,1,3775543,2025-08-30
Amy Turner,2,0,0,0,3775551,2025-08-30
Bethany Mead,1,0,0,1,3775551,2025-08-30
Caitlin Jade Foord,2,0,0,0,3775551,2025-08-30
Carlotte Wubben-Moy,0,0,0,0,3775551,2025-08-30
Christen Annemarie Press,5,0,0,0,3775551,2025-08-30
Danielle van de Donk,0,0,0,0,3775551,2025-08-30
Ella Toone,5,1,0,1,3775551,2025-08-30
Hayley Ladd,0,0,0,1,3775551,2025-08-30
Jackie Groenen,1,0,0,2,3775551,2025-08-30
Jessica Sigsworth,0,0,1,1,3775551,2025-08-30
Jill Roord,0,0,0,0,3775551,2025-08-30
Katie McCabe,1,0,0,3,3775551,2025-08-30
Katie Zelem,2,0,0,2,3775551,2025-08-30
Kim Little,0,0,0,0,3775551,2025-08-30
Kirsty Hanson,0,0,0,0,3775551,2025-08-30
Lauren James,1,0,0,1,3775551,2025-08-30
Leah Galton,1,0,0,2,3775551,2025-08-30
Leah Williamson,1,0,0,0,3775551,2025-08-30
Leonie Maier,1,0,0,0,3775551,2025-08-30
Lia Wälti,0,0,0,0,3775551,2025-08-30
Lucy Staniforth,2,0,0,0,3775551,2025-08-30
Malin Gut,0,0,0,0,3775551,2025-08-30
Manuela Zinsberger,0,0,0,0,3775551,2025-08-30
Mary Alexandra Earps,0,0,0,0,3775551,2025-08-30
Millie Turner,0,0,0,1,3775551,2025-08-30
Ona Batlle Pascual,0,0,0,2,3775551,2025-08-30
Ruby Mace,0,0,0,0,3775551,2025-08-30
Tobin Powell Heath,5,0,0,3,3775551,2025-08-30
Viktoria Schnaderbeck,0,0,0,0,3775551,2025-08-30
Vivianne Miedema,3,0,0,1,3775551,2025-08-30
Abigail Harrison,0,0,1,1,3775540,2025-08-30
Aimee Palmer,0,0,0,0,3775540,2025-08-30
Anita Amma Ankyewah Asante,0,0,0,0,3775540,2025-08-30
Asmita Ale,0,0,0,2,3775540,2025-08-30
Carla Humphrey,0,0,0,2,3775540,2025-08-30
Charlie Wellings,2,0,0,0,3775540,2025-08-30
Chloe Arthur,2,0,0,0,3775540,2025-08-30
Ebony Salmon,3,0,0,0,3775540,2025-08-30
Elisha N''Dow,0,0,1,0,3775540,2025-08-30
Ella Jade Mastrantonio,2,1,0,0,3775540,2025-08-30
Faye Bryson,1,1,0,0,3775540,2025-08-30
Freya Gregory,1,0,0,1,3775540,2025-08-30
Gemma Evans,0,0,0,0,3775540,2025-08-30
Jemma Elizabeth Purfield,0,0,0,1,3775540,2025-08-30
Kiera Skeels,0,0,0,1,3775540,2025-08-30
Laura Rafferty,0,0,0,0,3775540,2025-08-30
Lisa Weiß,0,0,0,0,3775540,2025-08-30
Mana Iwabuchi,0,0,0,5,3775540,2025-08-30
Meaghan Sargeant,0,0,0,0,3775540,2025-08-30
Molly Pike,2,0,0,2,3775540,2025-08-30
Natalie Haigh,1,1,0,0,3775540,2025-08-30
Olivia McLoughlin,0,0,0,1,3775540,2025-08-30
Ramona Petzelberger,0,0,0,0,3775540,2025-08-30
Shania Hayles,3,0,0,1,3775540,2025-08-30
Sophie Baggaley,0,0,0,0,3775540,2025-08-30
Stine Larsen,6,0,0,0,3775540,2025-08-30
Yana Daniëls,1,0,0,0,3775540,2025-08-30
Alisha Lehmann,0,0,0,0,3775550,2025-08-30
Ann-Katrin Berger,0,0,0,0,3775550,2025-08-30
Claire Emslie,1,0,0,2,3775550,2025-08-30
Erin Cuthbert,2,0,0,0,3775550,2025-08-30
Francesca Kirby,3,1,1,4,3775550,2025-08-30
Gabrielle George,0,0,0,0,3775550,2025-08-30
Guro Reiten,1,0,0,0,3775550,2025-08-30
Hayley Emma Raso,0,0,0,0,3775550,2025-08-30
Ingrid Moe Wold,0,0,0,1,3775550,2025-08-30
Isobel Mary Christiansen,1,0,0,1,3775550,2025-08-30
Jessica Carter,0,0,0,0,3775550,2025-08-30
Jessie Alexandra Fleming,0,0,0,0,3775550,2025-08-30
Jill Scott,0,0,0,1,3775550,2025-08-30
Jonna Ann-Charlotte Andersson,0,0,0,4,3775550,2025-08-30
Lucy Hope,1,0,0,1,3775550,2025-08-30
Magdalena Lilly Eriksson,1,0,0,0,3775550,2025-08-30
Megan Finnigan,0,0,0,0,3775550,2025-08-30
Melanie Leupolz,2,1,0,0,3775550,2025-08-30
Millie Bright,0,0,0,0,3775550,2025-08-30
Niamh Charles,0,0,0,1,3775550,2025-08-30
Nicoline Sørensen,0,0,0,0,3775550,2025-08-30
Pernille Mosegaard Harder,6,1,0,2,3775550,2025-08-30
Rikke Læntver Sevecke,0,0,0,0,3775550,2025-08-30
Samantha May Kerr,1,0,1,1,3775550,2025-08-30
Simone Magill,0,0,0,0,3775550,2025-08-30
So-Yun Ji,4,0,0,1,3775550,2025-08-30
Tinja-Riikka Tellervo Korpela,0,0,0,0,3775550,2025-08-30
Valérie Gauvin,3,0,0,0,3775550,2025-08-30
Alanna Stephanie Kennedy,0,0,0,1,3775545,2025-08-30
Alex Greenwood,1,0,0,0,3775545,2025-08-30
Angela Addison,1,0,0,0,3775545,2025-08-30
Anna Filbey,1,1,0,0,3775545,2025-08-30
Caroline Weir,2,0,0,6,3775545,2025-08-30
Chloe Kelly,5,2,0,0,3775545,2025-08-30
Demi Stokes,0,0,0,1,3775545,2025-08-30
Ellen White,2,1,0,1,3775545,2025-08-30
Ellie Roebuck,0,0,0,0,3775545,2025-08-30
Esme Beth Morgan,2,0,0,0,3775545,2025-08-30
Gemma Bonner,0,0,0,0,3775545,2025-08-30
Gemma Suzanne Davison,0,0,0,0,3775545,2025-08-30
Janine Elizabeth Beckie,2,0,1,2,3775545,2025-08-30
Jessica Park,1,0,0,0,3775545,2025-08-30
Jill Scott,1,0,0,1,3775545,2025-08-30
Josie Green,1,0,0,0,3775545,2025-08-30
Keira Walsh,0,0,1,2,3775545,2025-08-30
Kerys Harrop,0,0,0,0,3775545,2025-08-30
Kit Graham,0,0,0,0,3775545,2025-08-30
Lucia Leon,0,0,0,0,3775545,2025-08-30
Lucy Quinn,0,0,0,0,3775545,2025-08-30
Rebecca Leigh Spencer,0,0,0,0,3775545,2025-08-30
Ria Percival,1,0,0,0,3775545,2025-08-30
Rianna Dean,0,0,0,0,3775545,2025-08-30
Rosella Ayane,0,0,0,0,3775545,2025-08-30
Rosemary Kathleen Lavelle,2,0,0,0,3775545,2025-08-30
Samantha June Mewis,5,1,0,0,3775545,2025-08-30
Shelina Laura Zadorsky,0,0,0,0,3775545,2025-08-30
Siri Worm,0,0,1,0,3775545,2025-08-30
Stephanie Houghton,1,0,0,1,3775545,2025-08-30
Aileen Whelan,2,0,0,0,3775556,2025-08-30
Anita Amma Ankyewah Asante,1,1,0,0,3775556,2025-08-30
Caroline Siems,1,0,0,1,3775556,2025-08-30
Chloe Arthur,2,0,0,1,3775556,2025-08-30
Danielle Buet,1,0,0,0,3775556,2025-08-30
Danique Kerkdijk,0,0,0,0,3775556,2025-08-30
Denise O'Sullivan,3,0,0,1,3775556,2025-08-30
Diana Micaela Abreu de Sousa e Silva,1,0,0,0,3775556,2025-08-30
Elisha N''Dow,0,0,0,0,3775556,2025-08-30
Ella Franklin-Fraiture,0,0,0,2,3775556,2025-08-30
Emily Simpkins,1,0,0,0,3775556,2025-08-30
Felicity Gibbons,0,0,0,0,3775556,2025-08-30
Geum-Min Lee,2,0,0,1,3775556,2025-08-30
Inessa Kaagman,1,0,0,2,3775556,2025-08-30
Jodie Hutton,2,0,0,0,3775556,2025-08-30
Kirsty Barton,0,0,0,0,3775556,2025-08-30
Lisa Weiß,0,0,1,0,3775556,2025-08-30
Marisa Ewers,0,0,0,0,3775556,2025-08-30
Maya Le Tissier,0,0,0,0,3775556,2025-08-30
Megan Connolly,1,0,0,2,3775556,2025-08-30
Megan Walsh,0,0,0,0,3775556,2025-08-30
Natalie Haigh,0,0,0,0,3775556,2025-08-30
Nora Heroum,0,0,0,0,3775556,2025-08-30
Ramona Petzelberger,2,1,0,2,3775556,2025-08-30
Rianna Jarrett,0,0,0,3,3775556,2025-08-30
Shania Hayles,0,0,0,1,3775556,2025-08-30
Stine Larsen,2,0,0,0,3775556,2025-08-30
Abbey-Leigh Stringer,0,0,0,0,3775575,2025-08-30
Alexandra MacIver,0,0,0,0,3775575,2025-08-30
Anita Amma Ankyewah Asante,0,0,0,0,3775575,2025-08-30
Asmita Ale,0,0,0,0,3775575,2025-08-30
Chantelle Boye-Hlorkah,1,1,0,2,3775575,2025-08-30
Chloe Arthur,2,0,0,0,3775575,2025-08-30
Claire Emslie,6,2,1,0,3775575,2025-08-30
Damaris Berta Egurrola Wienke,1,0,0,0,3775575,2025-08-30
Diana Micaela Abreu de Sousa e Silva,1,0,0,1,3775575,2025-08-30
Elisha N''Dow,0,0,0,0,3775575,2025-08-30
Ella Franklin-Fraiture,1,0,0,0,3775575,2025-08-30
Emily Syme,0,0,0,0,3775575,2025-08-30
Emma Follis,0,0,0,1,3775575,2025-08-30
Grace Clinton,0,0,0,0,3775575,2025-08-30
Hayley Emma Raso,5,2,1,2,3775575,2025-08-30
Ingrid Moe Wold,0,0,0,0,3775575,2025-08-30
Isobel Mary Christiansen,0,0,1,1,3775575,2025-08-30
Jodie Hutton,1,0,0,0,3775575,2025-08-30
Lisa Weiß,0,0,0,0,3775575,2025-08-30
Lucy Hope,1,0,0,0,3775575,2025-08-30
Maéva Clemaron,2,0,0,0,3775575,2025-08-30
Megan Finnigan,0,0,1,0,3775575,2025-08-30
Nadine Hanssen,0,0,0,2,3775575,2025-08-30
Natalie Haigh,0,0,0,0,3775575,2025-08-30
Nicoline Sørensen,0,0,0,0,3775575,2025-08-30
Poppy Pattinson,0,0,0,0,3775575,2025-08-30
Ramona Petzelberger,1,0,0,1,3775575,2025-08-30
Rikke Læntver Sevecke,0,0,0,0,3775575,2025-08-30
Shania Hayles,0,0,0,0,3775575,2025-08-30
Sophie Haywood,1,0,0,0,3775575,2025-08-30
Stine Larsen,3,0,0,1,3775575,2025-08-30
Valérie Gauvin,2,1,1,2,3775575,2025-08-30
Abbie McManus,0,0,0,0,3775562,2025-08-30
Aileen Whelan,1,0,0,0,3775562,2025-08-30
Alessia Russo,5,1,0,2,3775562,2025-08-30
Amy Turner,0,0,0,0,3775562,2025-08-30
Christen Annemarie Press,1,0,0,0,3775562,2025-08-30
Danielle Buet,0,0,0,0,3775562,2025-08-30
Danique Kerkdijk,0,0,0,0,3775562,2025-08-30
Denise O'Sullivan,1,0,0,0,3775562,2025-08-30
Ella Toone,7,1,0,3,3775562,2025-08-30
Felicity Gibbons,1,0,0,0,3775562,2025-08-30
Hayley Ladd,0,0,0,1,3775562,2025-08-30
Inessa Kaagman,1,0,0,0,3775562,2025-08-30
Jackie Groenen,0,0,0,3,3775562,2025-08-30
Jane Ross,1,1,0,0,3775562,2025-08-30
Kayleigh Green,0,0,0,2,3775562,2025-08-30
Kirsty Hanson,4,0,0,2,3775562,2025-08-30
Kirsty Smith,0,0,0,1,3775562,2025-08-30
Leah Galton,3,0,0,1,3775562,2025-08-30
Lucy Staniforth,0,0,0,0,3775562,2025-08-30
Mary Alexandra Earps,0,0,0,0,3775562,2025-08-30
Maya Le Tissier,0,0,0,2,3775562,2025-08-30
Megan Connolly,1,0,0,0,3775562,2025-08-30
Megan Walsh,0,0,0,0,3775562,2025-08-30
Millie Turner,0,0,0,0,3775562,2025-08-30
Rebekah Ashley Stott,0,0,0,0,3775562,2025-08-30
Rianna Jarrett,0,0,0,0,3775562,2025-08-30
Tobin Powell Heath,1,0,1,0,3775562,2025-08-30
Victoria Williams,0,0,0,0,3775562,2025-08-30
Abbie McManus,0,0,0,0,3775561,2025-08-30
Adriana Kristina Leon,3,0,0,0,3775561,2025-08-30
Alessia Russo,4,2,1,3,3775561,2025-08-30
Alisha Lehmann,1,0,0,0,3775561,2025-08-30
Amy Turner,0,0,0,0,3775561,2025-08-30
Cecilie Redisch Kvamme,0,0,0,0,3775561,2025-08-30
Christen Annemarie Press,3,1,0,0,3775561,2025-08-30
Ella Toone,3,0,0,0,3775561,2025-08-30
Emily Louise van Egmond,1,1,0,0,3775561,2025-08-30
Gilly Louise Scarlett Flaherty,0,0,0,0,3775561,2025-08-30
Grace Fisk,1,0,0,0,3775561,2025-08-30
Hayley Ladd,0,0,0,0,3775561,2025-08-30
Jackie Groenen,0,0,0,0,3775561,2025-08-30
Kate Longhurst,0,0,0,0,3775561,2025-08-30
Katerina Svitková,0,0,0,0,3775561,2025-08-30
Katie Zelem,1,0,0,0,3775561,2025-08-30
Kenza Dali,1,0,1,1,3775561,2025-08-30
Kirsty Hanson,0,0,0,0,3775561,2025-08-30
Laura Vetterlein,0,0,0,0,3775561,2025-08-30
Leah Galton,0,0,2,4,3775561,2025-08-30
Lois Joel,0,0,0,0,3775561,2025-08-30
Lotta Ökvist,0,0,0,1,3775561,2025-08-30
Lucy Staniforth,0,0,1,1,3775561,2025-08-30
Mackenzie Arnold,0,0,0,0,3775561,2025-08-30
Martha Thomas,1,0,0,0,3775561,2025-08-30
Mary Alexandra Earps,0,0,0,0,3775561,2025-08-30
Millie Turner,2,0,0,0,3775561,2025-08-30
Rachel Daly,2,1,0,4,3775561,2025-08-30
So-Hyun Cho,0,0,0,0,3775561,2025-08-30
Tobin Powell Heath,4,1,0,0,3775561,2025-08-30
Abbey-Leigh Stringer,0,0,0,0,3775582,2025-08-30
Aileen Whelan,1,1,0,0,3775582,2025-08-30
Alexandra MacIver,0,0,0,0,3775582,2025-08-30
Chantelle Boye-Hlorkah,0,0,0,0,3775582,2025-08-30
Claire Emslie,4,0,0,0,3775582,2025-08-30
Damaris Berta Egurrola Wienke,1,0,0,0,3775582,2025-08-30
Danielle Buet,1,0,0,0,3775582,2025-08-30
Danielle Turner,2,0,0,1,3775582,2025-08-30
Danique Kerkdijk,0,0,0,0,3775582,2025-08-30
Denise O'Sullivan,0,0,0,1,3775582,2025-08-30
Felicity Gibbons,0,0,1,0,3775582,2025-08-30
Geum-Min Lee,0,0,0,0,3775582,2025-08-30
Hayley Emma Raso,2,0,0,0,3775582,2025-08-30
Inessa Kaagman,3,0,0,1,3775582,2025-08-30
Ingrid Moe Wold,0,0,0,2,3775582,2025-08-30
Isobel Mary Christiansen,1,1,1,2,3775582,2025-08-30
Kayleigh Green,1,0,0,0,3775582,2025-08-30
Lucy Hope,1,0,0,0,3775582,2025-08-30
Maya Le Tissier,1,0,0,0,3775582,2025-08-30
Megan Connolly,0,0,0,0,3775582,2025-08-30
Megan Finnigan,1,0,0,0,3775582,2025-08-30
Megan Walsh,0,0,0,0,3775582,2025-08-30
Nicoline Sørensen,1,0,0,1,3775582,2025-08-30
Rianna Jarrett,0,0,0,1,3775582,2025-08-30
Rikke Læntver Sevecke,1,0,0,0,3775582,2025-08-30
Valérie Gauvin,4,1,0,2,3775582,2025-08-30
Amalie Vevle Eikeland,0,0,0,0,3775558,2025-08-30
Amy Turner,0,0,0,0,3775558,2025-08-30
Angharad James,1,0,0,0,3775558,2025-08-30
Deanna Cooper,1,0,0,0,3775558,2025-08-30
Ella Toone,4,0,0,0,3775558,2025-08-30
Emma Harries,0,0,0,1,3775558,2025-08-30
Fara Williams,0,0,0,1,3775558,2025-08-30
Grace Moloney,0,0,0,0,3775558,2025-08-30
Hayley Ladd,1,1,1,0,3775558,2025-08-30
Jackie Groenen,0,0,0,0,3775558,2025-08-30
Jane Ross,2,0,0,0,3775558,2025-08-30
Jessica Fishlock,3,0,0,0,3775558,2025-08-30
Katie Zelem,0,0,0,1,3775558,2025-08-30
Kirsty Hanson,1,0,0,1,3775558,2025-08-30
Kirsty Smith,0,0,0,0,3775558,2025-08-30
Kristine Leine,0,0,0,1,3775558,2025-08-30
Lauren Bruton,0,0,0,0,3775558,2025-08-30
Leah Galton,3,1,0,2,3775558,2025-08-30
Lily Woodham,0,0,0,0,3775558,2025-08-30
Lucy Staniforth,0,0,0,0,3775558,2025-08-30
Mary Alexandra Earps,0,0,0,0,3775558,2025-08-30
Millie Turner,1,0,0,0,3775558,2025-08-30
Molly Bartrip,0,0,0,0,3775558,2025-08-30
Natasha Harding,3,0,0,0,3775558,2025-08-30
Ona Batlle Pascual,0,0,0,0,3775558,2025-08-30
Rachel Rowe,0,0,0,0,3775558,2025-08-30
Tobin Powell Heath,4,0,0,4,3775558,2025-08-30
Abbey-Leigh Stringer,0,0,0,0,3775552,2025-08-30
Abbie McManus,0,0,0,0,3775552,2025-08-30
Alanna Stephanie Kennedy,3,0,0,0,3775552,2025-08-30
Alexandra MacIver,0,0,0,0,3775552,2025-08-30
Angela Addison,2,1,0,0,3775552,2025-08-30
Aurora Watten Mikalsen,0,0,0,0,3775552,2025-08-30
Chloe Peplow,0,0,0,0,3775552,2025-08-30
Claire Emslie,1,0,1,2,3775552,2025-08-30
Danielle Turner,1,0,0,0,3775552,2025-08-30
Esther Morgan,0,0,0,0,3775552,2025-08-30
Gabrielle George,0,0,0,0,3775552,2025-08-30
Gemma Suzanne Davison,1,1,0,0,3775552,2025-08-30
Hayley Emma Raso,0,0,0,0,3775552,2025-08-30
Ingrid Moe Wold,0,0,0,1,3775552,2025-08-30
Isobel Mary Christiansen,1,0,0,2,3775552,2025-08-30
Jessica Naz,0,0,0,0,3775552,2025-08-30
Jill Scott,3,1,0,0,3775552,2025-08-30
Kerys Harrop,0,0,0,2,3775552,2025-08-30
Kit Graham,1,0,1,1,3775552,2025-08-30
Lucy Quinn,0,0,0,0,3775552,2025-08-30
Maéva Clemaron,0,0,0,1,3775552,2025-08-30
